# OpenSignals Text File Format
# {"00:07:80:0F:30:08":{"sensor":["ECG","gACCz","gACCy","gACCx"],"device name":"00:07:80:0F:30:08","column":["nSeq","DI","ECG","gACCz","gACCy","gACCx"],"sync interval":2,"time":"14:20:45","comments":"","keywords":"","device connection":"BTH00:07:80:0F:30:08","channels":[1,2,3,4],"date":"2025-01-21","mode":0,"digital IO":[0,1],"firmware version":775,"device":"biosignalsplux","position":0,"sampling rate":1000,"label":["ECG","gACCz","gACCy","gACCx"],"resolution":[16,16,16,16],"special":[{},{},{},{}],"sleeve color":["UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"]}}
# EndOfHeader
154	0	49772	28008	32152	32720
155	0	27744	27992	32160	32728
156	0	16330	27984	32164	32740
157	0	10276	27956	32161	32760
158	0	7026	27964	32188	32784
159	0	5563	27952	32194	32804
160	0	4892	27912	32200	32804
161	0	4566	27864	32184	32804
162	0	4160	27840	32176	32816
163	0	4374	27794	32168	32868
164	0	4437	27690	32156	32896
165	0	24964	27244	32125	33024
166	0	45528	26292	32048	33012
167	0	56232	25570	31912	32920
168	0	62008	26212	31944	32960
169	0	65080	27458	31984	32928
170	0	65535	28040	32088	32812
171	0	65535	28136	32148	32784
172	0	65528	28116	32170	32828
173	0	65535	28112	32148	32860
174	0	43204	28148	32128	32856
175	0	24400	28212	32154	32848
176	0	14580	28288	32192	32812
177	0	9363	28416	32224	32784
178	0	6768	28488	32264	32776
179	0	5468	28496	32288	32788
180	0	4813	28500	32304	32800
181	0	4548	28476	32296	32780
182	0	4386	28496	32304	32752
183	0	4376	28524	32296	32700
184	0	4414	28524	32304	32664
185	0	25576	28528	32296	32620
186	0	45856	28544	32288	32600
187	0	56400	28528	32284	32584
188	0	62208	28513	32288	32564
189	0	65108	28528	32320	32568
190	0	65535	28516	32340	32556
191	0	65535	28548	32352	32548
192	0	65535	28560	32368	32536
193	0	65535	28568	32380	32536
194	0	50120	28532	32348	32528
195	0	27912	28520	32368	32528
196	0	16400	28496	32360	32516
197	0	10304	28480	32352	32512
198	0	7299	28480	32368	32516
199	0	5672	28468	32372	32528
200	0	4892	28440	32364	32504
201	0	4746	28408	32352	32512
202	0	4353	28368	32336	32508
203	0	4348	28346	32332	32496
204	0	4415	28332	32340	32472
205	0	25896	28324	32336	32456
206	0	45992	28344	32336	32440
